file_name,ori,loc,phase/pattern,SSGv,SSGv,BSG,MGnv,MGv
0000002001.bmp,101,7,2,1,0,0,0,0
0000002002.bmp,105,6,2,1,0,0,0,0
0000002003.bmp,91,5,2,1,0,0,0,0
0000002004.bmp,103,12,2,1,0,0,0,0
0000002005.bmp,98,4,2,1,0,0,0,0
0000002006.bmp,97,3,2,1,0,0,0,0
0000002007.bmp,99,2,2,1,0,0,0,0
0000002008.bmp,102,1,2,1,0,0,0,0
0000002009.bmp,93,11,2,1,0,0,0,0
0000002010.bmp,107,10,2,1,0,0,0,0
0000002011.bmp,109,9,2,1,0,0,0,0
0000002012.bmp,95,8,2,1,0,0,0,0
0000002013.bmp,101,7,2,1,0,0,0,0
0000002014.bmp,105,6,2,1,0,0,0,0
0000002015.bmp,91,5,2,1,0,0,0,0
0000002016.bmp,103,12,2,1,0,0,0,0
0000002017.bmp,105,4,3,1,0,0,0,0
0000002018.bmp,101,3,3,1,0,0,0,0
0000002019.bmp,109,2,3,1,0,0,0,0
0000002020.bmp,93,1,3,1,0,0,0,0
0000002021.bmp,99,11,3,1,0,0,0,0
0000002022.bmp,98,10,3,1,0,0,0,0
0000002023.bmp,102,9,3,1,0,0,0,0
0000002024.bmp,107,8,3,1,0,0,0,0
0000002025.bmp,97,7,3,1,0,0,0,0
0000002026.bmp,95,6,3,1,0,0,0,0
0000002027.bmp,91,5,3,1,0,0,0,0
0000002028.bmp,103,12,3,1,0,0,0,0
0000002029.bmp,105,4,3,1,0,0,0,0
0000002030.bmp,101,3,3,1,0,0,0,0
0000002031.bmp,109,2,3,1,0,0,0,0
0000002032.bmp,93,1,3,1,0,0,0,0
0000002033.bmp,99,11,3,1,0,0,0,0
0000002034.bmp,98,10,3,1,0,0,0,0
0000002035.bmp,102,9,3,1,0,0,0,0
0000002036.bmp,107,8,3,1,0,0,0,0
0000002037.bmp,97,7,3,1,0,0,0,0
0000002038.bmp,95,6,3,1,0,0,0,0
0000002039.bmp,91,5,3,1,0,0,0,0
0000002040.bmp,103,12,3,1,0,0,0,0
0000002041.bmp,105,4,3,1,0,0,0,0
0000002042.bmp,101,3,3,1,0,0,0,0
0000002043.bmp,109,2,3,1,0,0,0,0
0000002044.bmp,93,1,3,1,0,0,0,0
0000002045.bmp,99,11,3,1,0,0,0,0
0000002046.bmp,98,10,3,1,0,0,0,0
0000002047.bmp,102,9,3,1,0,0,0,0
0000002048.bmp,107,8,3,1,0,0,0,0
0000002049.bmp,97,7,3,1,0,0,0,0
0000002050.bmp,95,6,3,1,0,0,0,0
0000002051.bmp,91,5,3,1,0,0,0,0
0000002052.bmp,103,12,3,1,0,0,0,0
0000002053.bmp,98,4,4,1,0,0,0,0
0000002054.bmp,95,3,4,1,0,0,0,0
0000002055.bmp,93,2,4,1,0,0,0,0
0000002056.bmp,102,1,4,1,0,0,0,0
0000002057.bmp,105,11,4,1,0,0,0,0
0000002058.bmp,103,10,4,1,0,0,0,0
0000002059.bmp,107,9,4,1,0,0,0,0
0000002060.bmp,91,8,4,1,0,0,0,0
0000002061.bmp,99,7,4,1,0,0,0,0
0000002062.bmp,97,6,4,1,0,0,0,0
0000002063.bmp,101,5,4,1,0,0,0,0
0000002064.bmp,109,12,4,1,0,0,0,0
0000002065.bmp,98,4,4,1,0,0,0,0
0000002066.bmp,95,3,4,1,0,0,0,0
0000002067.bmp,93,2,4,1,0,0,0,0
0000002068.bmp,102,1,4,1,0,0,0,0
0000002069.bmp,105,11,4,1,0,0,0,0
0000002070.bmp,103,10,4,1,0,0,0,0
0000002071.bmp,107,9,4,1,0,0,0,0
0000002072.bmp,91,8,4,1,0,0,0,0
0000002073.bmp,99,7,4,1,0,0,0,0
0000002074.bmp,97,6,4,1,0,0,0,0
0000002075.bmp,101,5,4,1,0,0,0,0
0000002076.bmp,109,12,4,1,0,0,0,0
0000002077.bmp,98,4,4,1,0,0,0,0
0000002078.bmp,95,3,4,1,0,0,0,0
0000002079.bmp,93,2,4,1,0,0,0,0
0000002080.bmp,102,1,4,1,0,0,0,0
0000002081.bmp,105,11,4,1,0,0,0,0
0000002082.bmp,103,10,4,1,0,0,0,0
0000002083.bmp,107,9,4,1,0,0,0,0
0000002084.bmp,91,8,4,1,0,0,0,0
0000002085.bmp,99,7,4,1,0,0,0,0
0000002086.bmp,97,6,4,1,0,0,0,0
0000002087.bmp,101,5,4,1,0,0,0,0
0000002088.bmp,109,12,4,1,0,0,0,0
0000002089.bmp,109,4,5,1,0,0,0,0
0000002090.bmp,107,3,5,1,0,0,0,0
0000002091.bmp,105,2,5,1,0,0,0,0
0000002092.bmp,95,1,5,1,0,0,0,0
0000002093.bmp,102,11,5,1,0,0,0,0
0000002094.bmp,91,10,5,1,0,0,0,0
0000002095.bmp,101,9,5,1,0,0,0,0
0000002096.bmp,93,8,5,1,0,0,0,0
0000002097.bmp,98,7,5,1,0,0,0,0
0000002098.bmp,99,6,5,1,0,0,0,0
0000002099.bmp,97,5,5,1,0,0,0,0
0000002100.bmp,103,12,5,1,0,0,0,0
0000002101.bmp,109,4,5,1,0,0,0,0
0000002102.bmp,107,3,5,1,0,0,0,0
0000002103.bmp,105,2,5,1,0,0,0,0
0000002104.bmp,95,1,5,1,0,0,0,0
0000002105.bmp,102,11,5,1,0,0,0,0
0000002106.bmp,91,10,5,1,0,0,0,0
0000002107.bmp,101,9,5,1,0,0,0,0
0000002108.bmp,93,8,5,1,0,0,0,0
0000002109.bmp,98,7,5,1,0,0,0,0
0000002110.bmp,99,6,5,1,0,0,0,0
0000002111.bmp,97,5,5,1,0,0,0,0
0000002112.bmp,103,12,5,1,0,0,0,0
0000002113.bmp,109,4,5,1,0,0,0,0
0000002114.bmp,107,3,5,1,0,0,0,0
0000002115.bmp,105,2,5,1,0,0,0,0
0000002116.bmp,95,1,5,1,0,0,0,0
0000002117.bmp,102,11,5,1,0,0,0,0
0000002118.bmp,91,10,5,1,0,0,0,0
0000002119.bmp,101,9,5,1,0,0,0,0
0000002120.bmp,93,8,5,1,0,0,0,0
0000002121.bmp,98,7,5,1,0,0,0,0
0000002122.bmp,99,6,5,1,0,0,0,0
0000002123.bmp,97,5,5,1,0,0,0,0
0000002124.bmp,103,12,5,1,0,0,0,0
0000002125.bmp,105,4,6,1,0,0,0,0
0000002126.bmp,95,3,6,1,0,0,0,0
0000002127.bmp,109,2,6,1,0,0,0,0
0000002128.bmp,103,1,6,1,0,0,0,0
0000002129.bmp,97,11,6,1,0,0,0,0
0000002130.bmp,107,10,6,1,0,0,0,0
0000002131.bmp,98,9,6,1,0,0,0,0
0000002132.bmp,101,8,6,1,0,0,0,0
0000002133.bmp,99,7,6,1,0,0,0,0
0000002134.bmp,91,6,6,1,0,0,0,0
0000002135.bmp,93,5,6,1,0,0,0,0
0000002136.bmp,102,12,6,1,0,0,0,0
0000002137.bmp,105,4,6,1,0,0,0,0
0000002138.bmp,95,3,6,1,0,0,0,0
0000002139.bmp,109,2,6,1,0,0,0,0
0000002140.bmp,103,1,6,1,0,0,0,0
0000002141.bmp,97,11,6,1,0,0,0,0
0000002142.bmp,107,10,6,1,0,0,0,0
0000002143.bmp,98,9,6,1,0,0,0,0
0000002144.bmp,101,8,6,1,0,0,0,0
0000002145.bmp,99,7,6,1,0,0,0,0
0000002146.bmp,91,6,6,1,0,0,0,0
0000002147.bmp,93,5,6,1,0,0,0,0
0000002148.bmp,102,12,6,1,0,0,0,0
0000002149.bmp,105,4,6,1,0,0,0,0
0000002150.bmp,95,3,6,1,0,0,0,0
0000002151.bmp,109,2,6,1,0,0,0,0
0000002152.bmp,103,1,6,1,0,0,0,0
0000002153.bmp,97,11,6,1,0,0,0,0
0000002154.bmp,107,10,6,1,0,0,0,0
0000002155.bmp,98,9,6,1,0,0,0,0
0000002156.bmp,101,8,6,1,0,0,0,0
0000002157.bmp,99,7,6,1,0,0,0,0
0000002158.bmp,91,6,6,1,0,0,0,0
0000002159.bmp,93,5,6,1,0,0,0,0
0000002160.bmp,102,12,6,1,0,0,0,0
0000002161.bmp,117,4,1,1,0,0,0,0
0000002162.bmp,111,3,1,1,0,0,0,0
0000002163.bmp,103,2,1,1,0,0,0,0
0000002164.bmp,113,1,1,1,0,0,0,0
0000002165.bmp,112,11,1,1,0,0,0,0
0000002166.bmp,107,10,1,1,0,0,0,0
0000002167.bmp,109,9,1,1,0,0,0,0
0000002168.bmp,119,8,1,1,0,0,0,0
0000002169.bmp,101,7,1,1,0,0,0,0
0000002170.bmp,108,6,1,1,0,0,0,0
0000002171.bmp,105,5,1,1,0,0,0,0
0000002172.bmp,115,12,1,1,0,0,0,0
0000002173.bmp,117,4,1,1,0,0,0,0
0000002174.bmp,111,3,1,1,0,0,0,0
0000002175.bmp,103,2,1,1,0,0,0,0
0000002176.bmp,113,1,1,1,0,0,0,0
0000002177.bmp,112,11,1,1,0,0,0,0
0000002178.bmp,107,10,1,1,0,0,0,0
0000002179.bmp,109,9,1,1,0,0,0,0
0000002180.bmp,119,8,1,1,0,0,0,0
0000002181.bmp,101,7,1,1,0,0,0,0
0000002182.bmp,108,6,1,1,0,0,0,0
0000002183.bmp,105,5,1,1,0,0,0,0
0000002184.bmp,115,12,1,1,0,0,0,0
0000002185.bmp,117,4,1,1,0,0,0,0
0000002186.bmp,111,3,1,1,0,0,0,0
0000002187.bmp,103,2,1,1,0,0,0,0
0000002188.bmp,113,1,1,1,0,0,0,0
0000002189.bmp,112,11,1,1,0,0,0,0
0000002190.bmp,107,10,1,1,0,0,0,0
0000002191.bmp,109,9,1,1,0,0,0,0
0000002192.bmp,119,8,1,1,0,0,0,0
0000002193.bmp,101,7,1,1,0,0,0,0
0000002194.bmp,108,6,1,1,0,0,0,0
0000002195.bmp,105,5,1,1,0,0,0,0
0000002196.bmp,115,12,1,1,0,0,0,0
0000002197.bmp,113,4,2,1,0,0,0,0
0000002198.bmp,108,3,2,1,0,0,0,0
0000002199.bmp,103,2,2,1,0,0,0,0
0000002200.bmp,101,1,2,1,0,0,0,0
0000002201.bmp,109,11,2,1,0,0,0,0
0000002202.bmp,105,10,2,1,0,0,0,0
0000002203.bmp,107,9,2,1,0,0,0,0
0000002204.bmp,119,8,2,1,0,0,0,0
0000002205.bmp,112,7,2,1,0,0,0,0
0000002206.bmp,117,6,2,1,0,0,0,0
0000002207.bmp,111,5,2,1,0,0,0,0
0000002208.bmp,115,12,2,1,0,0,0,0
0000002209.bmp,113,4,2,1,0,0,0,0
0000002210.bmp,108,3,2,1,0,0,0,0
0000002211.bmp,103,2,2,1,0,0,0,0
0000002212.bmp,101,1,2,1,0,0,0,0
0000002213.bmp,109,11,2,1,0,0,0,0
0000002214.bmp,105,10,2,1,0,0,0,0
0000002215.bmp,107,9,2,1,0,0,0,0
0000002216.bmp,119,8,2,1,0,0,0,0
0000002217.bmp,112,7,2,1,0,0,0,0
0000002218.bmp,117,6,2,1,0,0,0,0
0000002219.bmp,111,5,2,1,0,0,0,0
0000002220.bmp,115,12,2,1,0,0,0,0
0000002221.bmp,113,4,2,1,0,0,0,0
0000002222.bmp,108,3,2,1,0,0,0,0
0000002223.bmp,103,2,2,1,0,0,0,0
0000002224.bmp,101,1,2,1,0,0,0,0
0000002225.bmp,109,11,2,1,0,0,0,0
0000002226.bmp,105,10,2,1,0,0,0,0
0000002227.bmp,107,9,2,1,0,0,0,0
0000002228.bmp,119,8,2,1,0,0,0,0
0000002229.bmp,112,7,2,1,0,0,0,0
0000002230.bmp,117,6,2,1,0,0,0,0
0000002231.bmp,111,5,2,1,0,0,0,0
0000002232.bmp,115,12,2,1,0,0,0,0
0000002233.bmp,107,4,3,1,0,0,0,0
0000002234.bmp,101,3,3,1,0,0,0,0
0000002235.bmp,108,2,3,1,0,0,0,0
0000002236.bmp,119,1,3,1,0,0,0,0
0000002237.bmp,115,11,3,1,0,0,0,0
0000002238.bmp,113,10,3,1,0,0,0,0
0000002239.bmp,117,9,3,1,0,0,0,0
0000002240.bmp,112,8,3,1,0,0,0,0
0000002241.bmp,103,7,3,1,0,0,0,0
0000002242.bmp,105,6,3,1,0,0,0,0
0000002243.bmp,111,5,3,1,0,0,0,0
0000002244.bmp,109,12,3,1,0,0,0,0
0000002245.bmp,107,4,3,1,0,0,0,0
0000002246.bmp,101,3,3,1,0,0,0,0
0000002247.bmp,108,2,3,1,0,0,0,0
0000002248.bmp,119,1,3,1,0,0,0,0
0000002249.bmp,115,11,3,1,0,0,0,0
0000002250.bmp,113,10,3,1,0,0,0,0
0000002251.bmp,117,9,3,1,0,0,0,0
0000002252.bmp,112,8,3,1,0,0,0,0
0000002253.bmp,103,7,3,1,0,0,0,0
0000002254.bmp,105,6,3,1,0,0,0,0
0000002255.bmp,111,5,3,1,0,0,0,0
0000002256.bmp,109,12,3,1,0,0,0,0
0000002257.bmp,107,4,3,1,0,0,0,0
0000002258.bmp,101,3,3,1,0,0,0,0
0000002259.bmp,108,2,3,1,0,0,0,0
0000002260.bmp,119,1,3,1,0,0,0,0
0000002261.bmp,115,11,3,1,0,0,0,0
0000002262.bmp,113,10,3,1,0,0,0,0
0000002263.bmp,117,9,3,1,0,0,0,0
0000002264.bmp,112,8,3,1,0,0,0,0
0000002265.bmp,103,7,3,1,0,0,0,0
0000002266.bmp,105,6,3,1,0,0,0,0
0000002267.bmp,111,5,3,1,0,0,0,0
0000002268.bmp,109,12,3,1,0,0,0,0
0000002269.bmp,108,4,4,1,0,0,0,0
0000002270.bmp,107,3,4,1,0,0,0,0
0000002271.bmp,101,2,4,1,0,0,0,0
0000002272.bmp,115,1,4,1,0,0,0,0
0000002273.bmp,105,11,4,1,0,0,0,0
0000002274.bmp,119,10,4,1,0,0,0,0
0000002275.bmp,111,9,4,1,0,0,0,0
0000002276.bmp,112,8,4,1,0,0,0,0
0000002277.bmp,117,7,4,1,0,0,0,0
0000002278.bmp,113,6,4,1,0,0,0,0
0000002279.bmp,109,5,4,1,0,0,0,0
0000002280.bmp,103,12,4,1,0,0,0,0
0000002281.bmp,108,4,4,1,0,0,0,0
0000002282.bmp,107,3,4,1,0,0,0,0
0000002283.bmp,101,2,4,1,0,0,0,0
0000002284.bmp,115,1,4,1,0,0,0,0
0000002285.bmp,105,11,4,1,0,0,0,0
0000002286.bmp,119,10,4,1,0,0,0,0
0000002287.bmp,111,9,4,1,0,0,0,0
0000002288.bmp,112,8,4,1,0,0,0,0
0000002289.bmp,117,7,4,1,0,0,0,0
0000002290.bmp,113,6,4,1,0,0,0,0
0000002291.bmp,109,5,4,1,0,0,0,0
0000002292.bmp,103,12,4,1,0,0,0,0
0000002293.bmp,108,4,4,1,0,0,0,0
0000002294.bmp,107,3,4,1,0,0,0,0
0000002295.bmp,101,2,4,1,0,0,0,0
0000002296.bmp,115,1,4,1,0,0,0,0
0000002297.bmp,105,11,4,1,0,0,0,0
0000002298.bmp,119,10,4,1,0,0,0,0
0000002299.bmp,111,9,4,1,0,0,0,0
0000002300.bmp,112,8,4,1,0,0,0,0
0000002301.bmp,117,7,4,1,0,0,0,0
0000002302.bmp,113,6,4,1,0,0,0,0
0000002303.bmp,109,5,4,1,0,0,0,0
0000002304.bmp,103,12,4,1,0,0,0,0
0000002305.bmp,111,4,5,1,0,0,0,0
0000002306.bmp,107,3,5,1,0,0,0,0
0000002307.bmp,101,2,5,1,0,0,0,0
0000002308.bmp,119,1,5,1,0,0,0,0
0000002309.bmp,103,11,5,1,0,0,0,0
0000002310.bmp,105,10,5,1,0,0,0,0
0000002311.bmp,109,9,5,1,0,0,0,0
0000002312.bmp,108,8,5,1,0,0,0,0
0000002313.bmp,115,7,5,1,0,0,0,0
0000002314.bmp,113,6,5,1,0,0,0,0
0000002315.bmp,112,5,5,1,0,0,0,0
0000002316.bmp,117,12,5,1,0,0,0,0
0000002317.bmp,111,4,5,1,0,0,0,0
0000002318.bmp,107,3,5,1,0,0,0,0
0000002319.bmp,101,2,5,1,0,0,0,0
0000002320.bmp,119,1,5,1,0,0,0,0
0000002321.bmp,103,11,5,1,0,0,0,0
0000002322.bmp,105,10,5,1,0,0,0,0
0000002323.bmp,109,9,5,1,0,0,0,0
0000002324.bmp,108,8,5,1,0,0,0,0
0000002325.bmp,115,7,5,1,0,0,0,0
0000002326.bmp,113,6,5,1,0,0,0,0
0000002327.bmp,112,5,5,1,0,0,0,0
0000002328.bmp,117,12,5,1,0,0,0,0
0000002329.bmp,111,4,5,1,0,0,0,0
0000002330.bmp,107,3,5,1,0,0,0,0
0000002331.bmp,101,2,5,1,0,0,0,0
0000002332.bmp,119,1,5,1,0,0,0,0
0000002333.bmp,103,11,5,1,0,0,0,0
0000002334.bmp,105,10,5,1,0,0,0,0
0000002335.bmp,109,9,5,1,0,0,0,0
0000002336.bmp,108,8,5,1,0,0,0,0
0000002337.bmp,115,7,5,1,0,0,0,0
0000002338.bmp,113,6,5,1,0,0,0,0
0000002339.bmp,112,5,5,1,0,0,0,0
0000002340.bmp,117,12,5,1,0,0,0,0
0000002341.bmp,109,4,6,1,0,0,0,0
0000002342.bmp,111,3,6,1,0,0,0,0
0000002343.bmp,105,2,6,1,0,0,0,0
0000002344.bmp,103,1,6,1,0,0,0,0
0000002345.bmp,119,11,6,1,0,0,0,0
0000002346.bmp,115,10,6,1,0,0,0,0
0000002347.bmp,113,9,6,1,0,0,0,0
0000002348.bmp,117,8,6,1,0,0,0,0
0000002349.bmp,112,7,6,1,0,0,0,0
0000002350.bmp,108,6,6,1,0,0,0,0
0000002351.bmp,107,5,6,1,0,0,0,0
0000002352.bmp,101,12,6,1,0,0,0,0
0000002353.bmp,109,4,6,1,0,0,0,0
0000002354.bmp,111,3,6,1,0,0,0,0
0000002355.bmp,105,2,6,1,0,0,0,0
0000002356.bmp,103,1,6,1,0,0,0,0
0000002357.bmp,119,11,6,1,0,0,0,0
0000002358.bmp,115,10,6,1,0,0,0,0
0000002359.bmp,113,9,6,1,0,0,0,0
0000002360.bmp,117,8,6,1,0,0,0,0
0000002361.bmp,112,7,6,1,0,0,0,0
0000002362.bmp,108,6,6,1,0,0,0,0
0000002363.bmp,107,5,6,1,0,0,0,0
0000002364.bmp,101,12,6,1,0,0,0,0
0000002365.bmp,109,4,6,1,0,0,0,0
0000002366.bmp,111,3,6,1,0,0,0,0
0000002367.bmp,105,2,6,1,0,0,0,0
0000002368.bmp,103,1,6,1,0,0,0,0
0000002369.bmp,119,11,6,1,0,0,0,0
0000002370.bmp,115,10,6,1,0,0,0,0
0000002371.bmp,113,9,6,1,0,0,0,0
0000002372.bmp,117,8,6,1,0,0,0,0
0000002373.bmp,112,7,6,1,0,0,0,0
0000002374.bmp,108,6,6,1,0,0,0,0
0000002375.bmp,107,5,6,1,0,0,0,0
0000002376.bmp,101,12,6,1,0,0,0,0
0000002377.bmp,125,4,1,1,0,0,0,0
0000002378.bmp,127,3,1,1,0,0,0,0
0000002379.bmp,118,2,1,1,0,0,0,0
0000002380.bmp,111,1,1,1,0,0,0,0
0000002381.bmp,122,11,1,1,0,0,0,0
0000002382.bmp,123,10,1,1,0,0,0,0
0000002383.bmp,115,9,1,1,0,0,0,0
0000002384.bmp,117,8,1,1,0,0,0,0
0000002385.bmp,113,7,1,1,0,0,0,0
0000002386.bmp,121,6,1,1,0,0,0,0
0000002387.bmp,129,5,1,1,0,0,0,0
0000002388.bmp,119,12,1,1,0,0,0,0
0000002389.bmp,125,4,1,1,0,0,0,0
0000002390.bmp,127,3,1,1,0,0,0,0
0000002391.bmp,118,2,1,1,0,0,0,0
0000002392.bmp,111,1,1,1,0,0,0,0
0000002393.bmp,122,11,1,1,0,0,0,0
0000002394.bmp,123,10,1,1,0,0,0,0
0000002395.bmp,115,9,1,1,0,0,0,0
0000002396.bmp,117,8,1,1,0,0,0,0
0000002397.bmp,113,7,1,1,0,0,0,0
0000002398.bmp,121,6,1,1,0,0,0,0
0000002399.bmp,129,5,1,1,0,0,0,0
0000002400.bmp,119,12,1,1,0,0,0,0
0000002401.bmp,125,4,1,1,0,0,0,0
0000002402.bmp,127,3,1,1,0,0,0,0
0000002403.bmp,118,2,1,1,0,0,0,0
0000002404.bmp,111,1,1,1,0,0,0,0
0000002405.bmp,122,11,1,1,0,0,0,0
0000002406.bmp,123,10,1,1,0,0,0,0
0000002407.bmp,115,9,1,1,0,0,0,0
0000002408.bmp,117,8,1,1,0,0,0,0
0000002409.bmp,113,7,1,1,0,0,0,0
0000002410.bmp,121,6,1,1,0,0,0,0
0000002411.bmp,129,5,1,1,0,0,0,0
0000002412.bmp,119,12,1,1,0,0,0,0
0000002413.bmp,125,4,2,1,0,0,0,0
0000002414.bmp,127,3,2,1,0,0,0,0
0000002415.bmp,115,2,2,1,0,0,0,0
0000002416.bmp,117,1,2,1,0,0,0,0
0000002417.bmp,111,11,2,1,0,0,0,0
0000002418.bmp,121,10,2,1,0,0,0,0
0000002419.bmp,118,9,2,1,0,0,0,0
0000002420.bmp,123,8,2,1,0,0,0,0
0000002421.bmp,129,7,2,1,0,0,0,0
0000002422.bmp,122,6,2,1,0,0,0,0
0000002423.bmp,113,5,2,1,0,0,0,0
0000002424.bmp,119,12,2,1,0,0,0,0
0000002425.bmp,125,4,2,1,0,0,0,0
0000002426.bmp,127,3,2,1,0,0,0,0
0000002427.bmp,115,2,2,1,0,0,0,0
0000002428.bmp,117,1,2,1,0,0,0,0
0000002429.bmp,111,11,2,1,0,0,0,0
0000002430.bmp,121,10,2,1,0,0,0,0
0000002431.bmp,118,9,2,1,0,0,0,0
0000002432.bmp,123,8,2,1,0,0,0,0
0000002433.bmp,129,7,2,1,0,0,0,0
0000002434.bmp,122,6,2,1,0,0,0,0
0000002435.bmp,113,5,2,1,0,0,0,0
0000002436.bmp,119,12,2,1,0,0,0,0
0000002437.bmp,125,4,2,1,0,0,0,0
0000002438.bmp,127,3,2,1,0,0,0,0
0000002439.bmp,115,2,2,1,0,0,0,0
0000002440.bmp,117,1,2,1,0,0,0,0
0000002441.bmp,111,11,2,1,0,0,0,0
0000002442.bmp,121,10,2,1,0,0,0,0
0000002443.bmp,118,9,2,1,0,0,0,0
0000002444.bmp,123,8,2,1,0,0,0,0
0000002445.bmp,129,7,2,1,0,0,0,0
0000002446.bmp,122,6,2,1,0,0,0,0
0000002447.bmp,113,5,2,1,0,0,0,0
0000002448.bmp,119,12,2,1,0,0,0,0
0000002449.bmp,113,4,3,1,0,0,0,0
0000002450.bmp,115,3,3,1,0,0,0,0
0000002451.bmp,122,2,3,1,0,0,0,0
0000002452.bmp,111,1,3,1,0,0,0,0
0000002453.bmp,129,11,3,1,0,0,0,0
0000002454.bmp,119,10,3,1,0,0,0,0
0000002455.bmp,123,9,3,1,0,0,0,0
0000002456.bmp,125,8,3,1,0,0,0,0
0000002457.bmp,118,7,3,1,0,0,0,0
0000002458.bmp,121,6,3,1,0,0,0,0
0000002459.bmp,127,5,3,1,0,0,0,0
0000002460.bmp,117,12,3,1,0,0,0,0
0000002461.bmp,113,4,3,1,0,0,0,0
0000002462.bmp,115,3,3,1,0,0,0,0
0000002463.bmp,122,2,3,1,0,0,0,0
0000002464.bmp,111,1,3,1,0,0,0,0
0000002465.bmp,129,11,3,1,0,0,0,0
0000002466.bmp,119,10,3,1,0,0,0,0
0000002467.bmp,123,9,3,1,0,0,0,0
0000002468.bmp,125,8,3,1,0,0,0,0
0000002469.bmp,118,7,3,1,0,0,0,0
0000002470.bmp,121,6,3,1,0,0,0,0
0000002471.bmp,127,5,3,1,0,0,0,0
0000002472.bmp,117,12,3,1,0,0,0,0
0000002473.bmp,113,4,3,1,0,0,0,0
0000002474.bmp,115,3,3,1,0,0,0,0
0000002475.bmp,122,2,3,1,0,0,0,0
0000002476.bmp,111,1,3,1,0,0,0,0
0000002477.bmp,129,11,3,1,0,0,0,0
0000002478.bmp,119,10,3,1,0,0,0,0
0000002479.bmp,123,9,3,1,0,0,0,0
0000002480.bmp,125,8,3,1,0,0,0,0
0000002481.bmp,118,7,3,1,0,0,0,0
0000002482.bmp,121,6,3,1,0,0,0,0
0000002483.bmp,127,5,3,1,0,0,0,0
0000002484.bmp,117,12,3,1,0,0,0,0
0000002485.bmp,118,4,4,1,0,0,0,0
0000002486.bmp,119,3,4,1,0,0,0,0
0000002487.bmp,122,2,4,1,0,0,0,0
0000002488.bmp,117,1,4,1,0,0,0,0
0000002489.bmp,123,11,4,1,0,0,0,0
0000002490.bmp,127,10,4,1,0,0,0,0
0000002491.bmp,115,9,4,1,0,0,0,0
0000002492.bmp,121,8,4,1,0,0,0,0
0000002493.bmp,125,7,4,1,0,0,0,0
0000002494.bmp,111,6,4,1,0,0,0,0
0000002495.bmp,129,5,4,1,0,0,0,0
0000002496.bmp,113,12,4,1,0,0,0,0
0000002497.bmp,118,4,4,1,0,0,0,0
0000002498.bmp,119,3,4,1,0,0,0,0
0000002499.bmp,122,2,4,1,0,0,0,0
0000002500.bmp,117,1,4,1,0,0,0,0
0000002501.bmp,123,11,4,1,0,0,0,0
0000002502.bmp,127,10,4,1,0,0,0,0
0000002503.bmp,115,9,4,1,0,0,0,0
0000002504.bmp,121,8,4,1,0,0,0,0
0000002505.bmp,125,7,4,1,0,0,0,0
0000002506.bmp,111,6,4,1,0,0,0,0
0000002507.bmp,129,5,4,1,0,0,0,0
0000002508.bmp,113,12,4,1,0,0,0,0
0000002509.bmp,118,4,4,1,0,0,0,0
0000002510.bmp,119,3,4,1,0,0,0,0
0000002511.bmp,122,2,4,1,0,0,0,0
0000002512.bmp,117,1,4,1,0,0,0,0
0000002513.bmp,123,11,4,1,0,0,0,0
0000002514.bmp,127,10,4,1,0,0,0,0
0000002515.bmp,115,9,4,1,0,0,0,0
0000002516.bmp,121,8,4,1,0,0,0,0
0000002517.bmp,125,7,4,1,0,0,0,0
0000002518.bmp,111,6,4,1,0,0,0,0
0000002519.bmp,129,5,4,1,0,0,0,0
0000002520.bmp,113,12,4,1,0,0,0,0
0000002521.bmp,117,4,5,1,0,0,0,0
0000002522.bmp,121,3,5,1,0,0,0,0
0000002523.bmp,119,2,5,1,0,0,0,0
0000002524.bmp,118,1,5,1,0,0,0,0
0000002525.bmp,115,11,5,1,0,0,0,0
0000002526.bmp,129,10,5,1,0,0,0,0
0000002527.bmp,113,9,5,1,0,0,0,0
0000002528.bmp,123,8,5,1,0,0,0,0
0000002529.bmp,125,7,5,1,0,0,0,0
0000002530.bmp,127,6,5,1,0,0,0,0
0000002531.bmp,111,5,5,1,0,0,0,0
0000002532.bmp,122,12,5,1,0,0,0,0
0000002533.bmp,117,4,5,1,0,0,0,0
0000002534.bmp,121,3,5,1,0,0,0,0
0000002535.bmp,119,2,5,1,0,0,0,0
0000002536.bmp,118,1,5,1,0,0,0,0
0000002537.bmp,115,11,5,1,0,0,0,0
0000002538.bmp,129,10,5,1,0,0,0,0
0000002539.bmp,113,9,5,1,0,0,0,0
0000002540.bmp,123,8,5,1,0,0,0,0
0000002541.bmp,125,7,5,1,0,0,0,0
0000002542.bmp,127,6,5,1,0,0,0,0
0000002543.bmp,111,5,5,1,0,0,0,0
0000002544.bmp,122,12,5,1,0,0,0,0
0000002545.bmp,117,4,5,1,0,0,0,0
0000002546.bmp,121,3,5,1,0,0,0,0
0000002547.bmp,119,2,5,1,0,0,0,0
0000002548.bmp,118,1,5,1,0,0,0,0
0000002549.bmp,115,11,5,1,0,0,0,0
0000002550.bmp,129,10,5,1,0,0,0,0
0000002551.bmp,113,9,5,1,0,0,0,0
0000002552.bmp,123,8,5,1,0,0,0,0
0000002553.bmp,125,7,5,1,0,0,0,0
0000002554.bmp,127,6,5,1,0,0,0,0
0000002555.bmp,111,5,5,1,0,0,0,0
0000002556.bmp,122,12,5,1,0,0,0,0
0000002557.bmp,117,4,6,1,0,0,0,0
0000002558.bmp,115,3,6,1,0,0,0,0
